Complexity,Fitness,Equation 0,Equation 1,Equation 2
5,2.0239325,-a1 + y0,a1,-0.00318
9,1.4785273,rpe,-a1 + y1,2*a1*rpe
11,1.4326053,-a0 + y1,1.03,3*a0*rpe
13,1.3656294,-a0 + y1,-2.32,5.33*a0*rpe
13,1.3656294,-a0 + y1,rpe,5.33*a0*rpe
15,1.3265834,-a0 + y1,-4.44,7.99*a0*rpe
15,1.3265834,-a0 + y1,-2.91,7.99*a0*rpe
15,1.3265834,-a0 + y1,-2.46,7.99*a0*rpe
15,1.3265834,-a0 + y1,-2.26,7.99*a0*rpe
15,1.3265834,-a0 + y1,-2.22,7.99*a0*rpe
15,1.3265834,-a0 + y1,-1.45,7.99*a0*rpe
15,1.3265834,-a0 + y1,0.0964,7.99*a0*rpe
15,1.3265834,-a0 + y1,0.165,7.99*a0*rpe
15,1.3265834,-a0 + y1,1.25,7.99*a0*rpe
15,1.3265834,-a0 + y1,y1,7.99*a0*rpe
15,1.3265834,-a0 + y1,a1,7.99*a0*rpe
15,1.3265834,-a0 + y1,rpe,7.99*a0*rpe
19,1.2001843,-a0 + y1,0.907,3.04*a0*(a0*(a1 + rpe) + rpe)
31,1.1566659,y1*(-a0 + y1)**2,y1*(rpe + y0 + y1),1.46*a0*(0.282 - rpe)*(rpe - 5.44)
33,1.1565864,y1*(-a0 + y1)**2,y0*y1*(rpe + 2*y1),1.46*a0*(0.282 - rpe)*(rpe - 4.54)
