Complexity,Fitness,Equation 0,Equation 1,Equation 2,Equation 3,Equation 4
11,1.974333,a0,2*a1,0.140,a1 + y0,a0 - 1.25
13,1.8134949,y0,a0**2,0.0270,a0*a1*y0,y0 + 0.437
15,1.4665684,a0,-0.575*y0*(rpe + 0.349),a1*(rpe - 0.549),a0,y0
19,1.4631076,1.46*y0,-0.575*y0*(rpe + 0.349),a1*(rpe - 0.549),a0,-rpe + y0
21,1.2744074,y0,-0.575*y0*(a1*y0 + rpe + 0.86),a1*(rpe - 0.549),a1,a0*rpe
29,1.2391894,a0 - a1 - y0,-0.575*y0*(a1*y0 + 2*rpe + 1.72),a1*(rpe - 0.549),rpe**2,rpe
31,1.171203,1.34*rpe,a0*y0*(a1*y0 + a1 + rpe) - 0.575*y0,a1*(2*rpe - 1.1),y0,0.166*a0
37,1.1615397,rpe,a0*y0*(a1*y0 + a1 + rpe) - 0.575*y0,a1*(2*rpe - 1.1),-0.866*rpe*y0 + y0,0.166*a0
43,1.1568048,1.34*rpe,a0*y0*(a1*y0 + a1 + rpe) - 0.575*y0,a1*(2*rpe - 1.1),-0.433*a0*rpe*y0 + y0,-0.0467*rpe*y0
