Complexity,Fitness,Equation 0,Equation 1,Equation 2,Equation 3,Equation 4
11,12.127714,y0,a0 - 2.48,a1,a0 + a1,a1 + y1
13,1.8192798,rpe,2*y0,0.0612,0.674*y0,rpe*(y0 - 0.561)
15,1.8115904,y0**2,2*a0,0.0435,-a1*(rpe + 0.726) + y1,rpe
17,1.7971267,2*a0 + 0.984,rpe,-0.0625*a0*a1 - 0.00113,y0 - 0.172,a0
19,1.1786098,rpe,0.642*y0*(rpe - 1.22) + y0,-1.06*a1*(a0 + rpe),a0,a1
21,1.0255079,rpe,y0 + (a0 + rpe)*(y0 + 2*y1),-1.06*a1*(a0 + rpe),rpe,0.650
25,0.9938418,rpe,a0*(-0.642*y0*(a0 + rpe) - y0 + y1),a0*a1*(a0 + rpe),2*a0,y1
29,0.9286777,rpe,y0 + (a0 + rpe)*(0.642*y0 + y1),a0*a1*(a0 + rpe),-1.13,a0*a1**2
