Complexity,Fitness,Equation 0,Equation 1,Equation 2
3,1.6666042,a0,a1,a1
5,1.6466243,-0.0326*y0,-0.386,0.0106
9,1.6351379,y0,-0.263,0.0123*a0*a1
11,1.0907537,rpe,rpe*y0,a0*a1*(a0 + rpe)
13,0.9364861,rpe,rpe*y0 + y0,a0*a1*(a0 + rpe)
31,0.9186869,rpe,rpe*(a1 + 2*y0) + y0,0.836*a0*a1*(rpe - 0.984)
39,0.8883865,rpe,rpe*(3*a1 + 2*y0) + rpe,a0*(a0 + rpe)*(0.528*a0 + 1.06*a1 + 0.279)
