Complexity,Fitness,Equation 0,Equation 1,Equation 2
3,4.030328,y0,rpe,a0
5,1.9241335,rpe*y0,rpe,a0
7,1.800619,rpe*y0,y1,2*a0
7,1.800619,rpe*y0,rpe,2*a0
9,1.5066322,rpe*(y0 - 0.643),y0,2*a0
9,1.5066322,rpe*(y0 - 0.643),rpe,2*a0
11,1.4928786,rpe*y0,y0,2*a0 - 0.441
11,1.4928786,rpe*y0,rpe,2*a0 - 0.441
13,1.288633,rpe*y0 - y1,y1,3*a0 - 0.497
19,1.2200161,-0.653,(2*a0 - 0.61)*(-rpe*y0 + y1),a0 + 3*a1
25,1.1678913,-0.653,(2*a0 - 0.61)*(-rpe*y0 + y1),2*a0 + 4*a1 - 0.494
